bearingA_x,bearingA_y,bearingB_x,bearingB_y
0.063812385,-0.006116793,-0.003069724,-0.010380042
0.048993614,-0.041264941,0.005661114,0.010946443
0.014794775,-0.068642427,0.012563295,-0.000206524
0.003473429,-0.095708179,-0.000248917,-0.006563596
0.004516537,-0.062847421,-0.012886788,0.018168824
-0.001322949,-0.014510284,0.020264933,0.008189359
0.023167265,0.035086598,0.019865067,-0.017678639
0.000503384,0.065925294,0.009974008,-0.038369162
-0.036867757,0.075476538,-0.024593985,-0.028023879
-0.057756037,0.046427843,-0.021051345,-0.027619026
-0.0891399,0.013295834,-0.021540003,-0.018696481
-0.107277285,-0.023960603,-0.05005659,0.019610648
-0.084721242,-0.036475281,-0.069755661,0.016068535
-0.065717956,-0.027712112,-0.042864313,-0.010544019
-0.055344299,-0.015511431,-0.023733159,0.005318268
-0.045648987,-0.00754516,-0.007147578,-0.003028814
-0.047279022,0.00535991,0.032242563,-0.027948532
0.009177173,0.018069299,0.031519184,0.035091091
0.05352207,0.019778481,0.04724871,0.071604583
0.088652112,0.017411935,0.102487253,0.018825978
0.103346657,0.003372075,0.089019773,0.014439545
0.089129112,-0.008463171,0.042342482,0.031376153
0.037179101,-0.025423512,0.034347753,0.000749924
0.000677829,-0.025013,0.017635187,-0.005062169
-0.037471545,-0.016808578,-0.011329261,-0.010443161
-0.02980451,0.014866371,-0.034870813,-0.012887822
-0.000786372,0.037982228,-0.043080488,0.01160896
-0.011656853,0.056301379,-0.006614377,0.010318483
-0.0524884,0.040707005,-0.004201879,0.009992868
-0.080319472,0.004922174,-0.012579434,0.019363389
-0.120943962,-0.017646527,0.001177369,0.007279996
-0.131624035,-0.037149187,-0.004087035,0.029589385
-0.071888849,-0.07227957,-0.011678392,0.02067239
-0.05492485,-0.066238784,-0.01933381,-0.028819689
0.00077885,-0.042057808,-0.045231394,-0.016245681
0.033378257,-0.028061403,-0.039774237,-0.005108598
0.022633408,0.00582788,-0.005541772,-0.041278521
0.014917336,0.02786346,-0.02753056,-0.023586789
0.053424827,0.016598926,-0.017018039,-0.001606267
0.057228,0.023666366,0.020118466,-0.019529958
0.088255734,0.034290734,0.04734975,0.006772795
0.0964716,0.005491461,0.033227914,0.011942332
0.082998766,0.002880957,0.035467714,-0.03328259
0.086970132,-0.002309114,0.00725054,-0.005743603
0.067371837,-0.037709535,0.00011806,0.018987951
0.035830112,-0.066794027,-0.01084975,-0.006386341
0.013643146,-0.06357508,-0.037837221,0.001959261
-0.00231646,-0.04878608,-0.035236067,0.001341982
-0.023220406,-0.017845458,-0.010587105,-0.00282233
-0.012665988,0.014748889,0.005758174,-0.005242061
-0.053487105,0.022591745,-0.002840785,-0.029372449
-0.062443239,0.016521805,-0.015445086,-0.020804691
-0.077720885,0.009748373,-0.023523846,0.012640747
-0.082719025,-0.011605027,0.003284285,0.001976198
-0.0651621,-0.020838661,-0.041552312,0.023701788
-0.024907372,-0.0016999,-0.055472044,0.024770602
0.000800875,0.032399216,-0.036087663,-0.016274784
0.041917362,0.054787894,-0.017922522,-0.004846945
0.039971125,0.04883323,0.002243581,-0.014907466
0.026618038,0.033641013,0.032064869,-0.051624132
0.046724593,0.015721498,0.023616756,0.010008665
0.045118463,-0.020886655,0.047298481,0.045252975
0.05478362,-0.057828442,0.072020271,0.002102395
0.049716021,-0.066022414,0.021673348,0.029642147
0.025104023,-0.058250868,0.009542974,0.032264949
-0.001012312,-0.040397828,0.016694307,0.000448862
-0.002857797,-0.010112361,0.007917899,0.020143896
-0.032798588,0.023556476,0.003990812,0.000569454
-0.023335537,0.047566975,0.014716417,-0.01213667
-0.010456472,0.050473994,0.021822454,0.036119014
-0.033925616,0.030236492,0.059095133,0.023630256
-0.078632179,0.008686242,0.035019572,0.007557717
-0.102464657,-0.009355406,0.024383613,0.0133718
-0.112717401,-0.026833806,0.029893014,-0.005013223
-0.087209594,-0.032366119,-0.005167295,0.013391873
-0.056030502,-0.023418987,-0.024707582,0.000904753
-0.045723604,-0.003475188,-0.036628577,-0.048953075
0.003370385,0.009914047,-0.047607538,-0.013566574
0.003952715,0.021580119,-0.019639832,0.006688365
-0.003409194,0.024117949,0.001030871,-0.01881939
0.02111154,0.000126511,-0.034008322,0.020447134
0.040267789,-0.011788091,-0.021335487,0.045830449
0.043901561,-0.017097794,-0.001821794,0.024615765
0.087752822,-0.028837721,-0.009452951,0.031747683
0.08734299,-0.01414402,-0.023091922,-0.01248253
0.100364623,0.028897449,-0.014338776,-0.056498814
0.131537714,0.028418346,-0.007797765,-0.018965942
0.090039551,0.014685371,0.000997846,-0.007964838
0.039047139,0.005272162,-0.014411583,-0.015883565
0.01558259,-0.022877658,-0.011148396,-0.007479475
-0.015517738,-0.036291961,0.019724389,-0.011514942
-0.039161883,-0.031574861,0.000633308,0.010233942
-0.049115717,-0.019993746,0.002329193,-1.78E-05
-0.081385384,-0.005768903,0.009580933,-0.048224239
-0.08340084,0.005641694,-0.020604226,0.001330523
-0.097525338,-0.016535927,-0.037635576,0.036789719
-0.096869617,-0.017417629,-0.010905902,-0.001575459
-0.05719257,-0.004173073,-0.024086812,0.006658451
-0.003173153,0.010693579,-0.013504428,0.017255431
0.026319584,0.024025899,0.005023434,-0.006351121
0.046832072,0.031224006,0.021067102,0.003442843
0.047055292,-0.006276678,0.054382524,-0.04679897
0.052074104,-0.017105443,0.047229255,-0.057383199
0.059487622,-0.001787115,0.03777303,0.014688015
0.044482949,0.008650162,0.0516924,0.020604872
0.04383282,0.012142547,0.051082746,-0.001409277
0.017325656,0.020107763,0.010095889,0.035326668
-0.012037956,-0.001757472,0.015500692,0.023938144
-0.034488481,-0.0347474,-0.003282284,0.017244254
-0.062758541,-0.037044013,-0.009849811,0.027359322
-0.08489258,-0.03785335,-0.009575118,-0.01052487
-0.04889644,-0.023859563,-0.01574536,0.019542929
-0.034060824,-0.007316317,-0.011800954,0.040850219
-0.043527623,0.015750758,-0.005276358,0.02292465
-0.043802319,0.013665806,-0.008457693,0.01983647
-0.048399657,0.013298365,0.008821488,0.011404942
-0.060139185,0.020559255,0.000548413,-0.004884513
-0.024562706,0.029522549,-0.033717152,0.030477327
0.013302839,-0.000148444,-0.010825093,-0.043784235
0.041004342,0.000498779,-0.027339707,-0.093407733
0.06316936,-0.003189706,-0.052279762,-0.033746157
0.045790881,-0.019936056,-0.04401768,-0.010719373
0.035502603,-0.023431388,-0.021417675,-0.018521619
0.041510424,-0.003097151,-0.030044587,0.030477769
0.038900168,-0.010781472,-0.017189153,0.03747895
0.029798249,-0.016204078,-0.007203343,0.039485039
0.030642829,-0.022259286,0.017489129,0.04823416
0.014326825,-0.034287365,0.026436694,-0.010266893
0.033252993,-0.014657653,0.015150389,-0.024016647
0.05163703,0.009040514,0.013091951,0.001966061
0.044402304,0.021343743,0.01576944,-0.009202111
0.030892345,-0.002049031,0.017479294,-0.03070641
0.019117648,-0.025116101,0.014425304,-0.022701557
-0.010189698,-0.028521235,0.007481248,-0.025497405
-0.004140293,-0.009205612,0.011412828,0.010155495
-0.022607572,-0.002738779,0.031801808,-0.027585299
-0.049800323,0.036890499,0.016882605,-0.053392361
-0.069731137,0.054865093,-0.027948214,-0.003193515
-0.095163321,0.023833769,-0.04134749,0.022083045
-0.095831971,-0.016616502,-0.047428928,0.009253436
-0.056172816,-0.033198589,-0.058615288,0.035203793
-0.020120189,-0.052817004,-0.046153465,0.016660688
0.027452696,-0.032749483,-0.017843752,0.003567696
0.049413198,-0.00767902,0.018366326,0.015416949
0.01782705,-0.004847836,0.049443197,-0.028970796
0.019303704,0.015406288,0.062982425,-0.037101982
0.023414799,0.040590778,0.062167569,0.021255544
0.025048556,0.038455707,0.069718512,0.036653121
0.022132072,0.036562643,0.05418805,0.01775854
0.030140707,0.036970864,0.032216452,0.022808967
0.000324987,0.013995584,-0.00577649,0.009103356
0.001059894,-0.012285504,-0.024273734,0.010097865
-0.024881065,-0.042446756,-0.039502753,-0.010754556
-0.024721191,-0.044133068,-0.034159728,-0.022511368
-0.018765172,-0.036086639,-0.051767297,0.022169679
-0.021179929,-0.034934359,-0.016271735,0.064890201
-0.044268804,-0.029033383,-0.006756305,0.051394298
-0.069414683,-0.012276559,0.005244766,0.027659038
-0.075408672,-0.003895091,0.01230146,-0.008607315
-0.070415522,0.023986184,-0.002585169,-0.003765413
-0.025955942,0.018290112,-0.002703956,-0.002208677
-0.01706142,-0.001113524,0.011257753,-0.053201505
0.008414802,0.011302175,0.010796588,-0.060994913
0.021866123,0.014056626,-0.018468719,-0.014106868
0.041340256,-0.0016734,0.009490673,-0.017855307
0.022913798,0.009705231,-0.009067665,-0.02524278
0.036495801,0.015159778,0.000232449,0.010084756
0.030608608,-0.020419194,-0.012375834,0.031700335
0.041024925,-0.036731013,0.006884801,0.039260818
0.027792697,-0.039250001,-0.004265282,0.017765359
0.023629987,-0.052485108,0.011698129,-0.012611253
0.027505032,-0.031673822,-0.00198513,-0.00641341
0.023888563,-0.002000102,-0.00602865,0.022277903
0.019960777,-0.019657219,-0.029280306,0.019573347
0.004520965,-0.033152469,-0.036279821,-0.001503076
-0.000728758,-0.013248052,-0.028266026,-0.027278659
0.006580124,-0.007614344,-0.03826195,-0.010941044
0.042431157,0.007736598,-0.023077813,-0.006107739
0.013294877,0.052213718,-0.009811666,-0.047465726
0.008425031,0.072868182,0.019791401,-0.048796353
-0.030541638,0.042207216,0.005030197,-0.015565554
-0.054792964,0.009011237,0.026931141,-0.018855731
-0.059804576,-0.019473634,0.004398951,-0.015005036
-0.030064524,-0.032288482,0.011068219,0.003660982
0.003397606,-0.029769365,-0.003067533,0.015952144
0.048125731,-0.009850722,-0.019630314,0.049763311
0.048737767,0.00929354,-0.020853449,0.020831786
0.046685905,0.013760055,0.013587715,-0.031595534
0.053802663,0.007275178,0.015119554,0.00753611
0.02571995,0.008187678,0.017267484,0.05253451
0.009834704,0.001965018,0.041804441,0.039512674
0.004374664,-0.018750438,0.03961184,0.022289166
-0.003600068,-0.00581477,0.044759106,0.003129445
-0.026488043,-0.005308618,0.01888109,-0.00559624
-0.020836576,-0.021643343,0.005097388,-0.0155007
-0.047562099,-0.029962725,-0.002007375,-0.048611877
-0.052554625,-0.008433265,-0.007440375,-0.020310181
-0.048641165,-0.018599165,-0.025145384,0.029400005
-0.029226512,-0.017138092,-0.006268445,0.040780522
-0.03311663,0.009711505,-0.005592261,0.049068485
-0.043367191,0.032332732,0.012915979,0.041768431
-0.051991707,0.019293412,0.038476813,0.019357004
-0.053454691,0.024522436,0.01818811,0.028391816
-0.05435657,0.006750992,0.009975398,-0.002377409
-0.02090615,-0.031503957,0.009828535,-0.055562004
0.025363428,-0.036614256,-0.00138269,-0.03532963
0.042322312,-0.01776514,-0.032223744,-0.010637168
0.066623432,-0.0136522,-0.04424729,-0.012658985
0.054649105,0.000447311,-0.046916988,-0.017393139
0.039438452,0.030235441,-0.026005592,-0.006699447
0.041703932,0.012143315,-0.032688153,0.026899154
0.035013077,0.010525529,-0.026402746,0.060641646
0.005950928,0.022585631,0.013902112,0.021841689
0.007507473,0.021561973,0.048886375,-0.007947591
-0.001382605,0.003048317,0.046789947,-0.012550762
-0.03426332,0.013970737,0.02191964,-0.015598498
-0.052049081,-0.017321855,0.003297585,-0.027434517
-0.054613288,-0.057255552,-0.009014787,-0.04641943
-0.063881221,-0.064997287,-0.030225678,-0.034144349
-0.026874695,-0.067877115,-0.079667987,0.009954911
0.016089398,-0.067340979,-0.056544808,-0.011955516
0.013867426,-0.005209022,-0.011293722,-0.066642078
0.031876561,0.034868152,0.010456571,-0.033694576
0.019108879,0.031859831,0.004928846,4.11E-05
-0.00836298,0.043849954,0.025376071,0.001176699
-0.009566543,0.031565557,0.023625382,0.011603811
0.02864682,-0.004086596,0.012317741,0.034746899
0.046582808,-0.01331259,-0.001189579,0.029559293
0.049792026,0.015509508,-0.013373844,0.024311617
0.057600256,-0.00239244,0.001080284,-0.027506787
0.060141983,-0.015433366,0.024774462,-0.061354476
0.025306623,-0.002673358,0.023692354,-0.036309314
-0.005991543,-0.017402863,-0.002101091,0.02444888
-0.010681731,-0.049785045,0.026623958,0.035591875
-0.031474422,-0.028143397,0.039493956,0.023613726
-0.032966881,-0.004556198,0.024117137,0.035223678
-0.028585465,-0.0123474,-0.030899849,0.043244087
-0.049504472,1.76E-05,-0.035227418,-0.00343192
-0.0734684,0.025496382,-0.023065975,-0.043149378
-0.0514549,0.024827199,-0.027491862,-0.011645342
-0.03997604,0.010708959,-0.046902184,0.019409692
-0.002082999,0.009649763,-0.024220648,0.041972761
0.021168634,-0.004955671,0.011570768,0.028992366
0.037974513,-0.024854151,0.029247534,0.014359595
0.039366714,-0.021787358,0.014606162,0.005863107
0.026046299,0.011385352,-0.016563811,0.015522486
0.03007066,0.000164968,0.002151391,-0.03603455
0.026192118,-0.001023966,0.008612434,-0.055139673
0.002685727,0.021578254,-0.01734873,-0.01889893
-0.018487156,0.019834596,-0.036047512,0.019350658
-0.019027378,-0.007808389,-0.001851882,0.012299179
-0.03875784,-0.008257786,0.004508747,0.015734539
-0.02310492,-0.014127826,0.001646184,0.034273852
0.01386723,-0.038391102,0.005500166,0.042223442
0.032064739,-0.034170973,0.035163301,0.016353101
0.026406865,-0.031132027,0.049824319,-0.012349711
0.012713291,-0.032334228,0.047726529,-0.023071247
-0.010487094,-0.019180983,0.019667674,-0.038823246
-0.011891046,-0.004791607,-0.009384002,-0.024456911
-0.023939558,-0.010149693,-0.020250149,-0.038646877
-0.030890731,0.007658162,-0.020654131,-0.056920178
-0.024118272,0.029180871,-0.041235671,-0.029373061
-0.001461158,0.035557167,-0.060189913,0.032515225
0.005088486,0.026017331,-0.025937602,0.008572707
0.016536713,0.020243775,0.025757623,-0.018663904
0.011987366,0.003897036,0.031859176,-0.009079054
-0.005947921,-0.00819323,0.014954021,0.026750588
0.002954945,-0.026042239,0.033961341,0.005298295
0.010252901,-0.028635478,0.031650533,-0.015904853
0.013557202,-0.019163695,-0.00777451,0.00081562
0.021840903,-0.000179077,-0.035228504,0.01735238
0.031254579,0.016517944,-0.030428318,-0.004134062
0.027987223,0.013277098,-0.000523064,-0.025053972
0.027417905,0.015504777,0.015837804,-0.0232107
0.00615395,0.01965702,0.004514524,-0.001969382
0.018709825,-0.004068188,0.013979707,0.032790359
0.001342844,-0.032116138,0.02976817,0.016571482
-0.018508961,-0.012019338,0.019352548,0.012219238
-0.028267425,-0.001929959,-0.018922178,0.032132861
-0.026429247,-0.008287398,-0.02685158,0.028672519
-0.064990943,0.00273199,-0.045273241,-0.009112322
-0.073618407,-0.001850457,-0.036413023,-0.021197731
-0.067907929,-0.037374148,-0.05366123,-0.018395743
-0.033769417,-0.042106678,-0.050760688,0.020033118
0.004362089,-0.045430345,-0.025742062,0.045860206
0.014643889,-0.040379151,0.032484967,0.029350355
0.016980021,0.001738849,0.067204793,0.021830176
0.008443715,0.044793325,0.071196419,0.043104622
0.013778882,0.05626608,0.059998867,0.02077605
0.016886336,0.046206196,0.054621976,-0.017362999
0.027244261,0.035686104,0.06354312,-0.048878772
0.013760881,0.016000668,-7.64E-06,-0.028693315
0.022175382,-0.009392978,-0.031690001,0.010175114
-0.003100168,-0.045599561,-0.031785581,-0.019968292
-0.015285701,-0.065287562,-0.018328384,-0.035444677
-0.017204868,-0.081007933,-0.052582284,0.024042898
0.013134297,-0.081280424,-0.03663949,0.054514555
0.019654817,-0.049878585,-0.018666294,0.026431796
0.023147545,0.000215515,0.021448582,0.014670448
-0.000684077,0.037815602,0.010157786,-0.008220269
-0.012210335,0.069780938,-0.009554652,-0.014649345
-0.020843652,0.064951306,-0.013918258,-0.019047699
-0.050087161,0.031403347,-0.010956233,-0.046082561
-0.050855071,0.000571813,-0.021800101,-0.038570812
-0.043657924,-0.022819026,-0.031945763,-0.010895697
-0.011374067,-0.027307452,-0.022181772,-0.021749792
0.015735784,-0.007855742,-0.006616716,-0.029119066
0.031421273,0.018490693,0.054031034,-0.048940459
0.019165149,0.028684918,0.024230768,-0.036480907
0.036722061,0.017508749,-0.007493488,0.026702226
0.035656971,-0.016838273,-0.005457181,0.027637113
0.040910721,-0.024262976,0.001074273,0.002883093
0.051343041,-0.046045285,-0.049388854,0.045678199
0.069059056,-0.058874356,-0.060559798,0.047642526
0.055416468,-0.040273106,-0.045130182,-0.00881035
0.040045588,-0.020572075,-0.003853372,-0.024657112
0.02565885,-0.017940116,0.020975905,-0.046945798
0.008576343,0.015219243,0.010466204,-0.026955759
0.003457741,0.037030855,0.038899864,0.022870022
-0.006900996,0.022342378,0.070906759,-0.002664148
-0.009811525,0.010023412,0.066019447,-0.006560409
-0.013425669,-0.011201233,0.021356217,0.036197183
-0.028116573,-0.024359128,-0.009107614,0.012509154
-0.047204642,-0.017326195,-0.019558285,-0.027476179
-0.046505866,0.001433633,-0.005377442,-0.018079411
-0.06954467,0.016128536,-0.04688201,0.010634289
-0.047227966,0.024087758,-0.05112345,0.057338153
-0.033911705,0.008975995,0.00142394,0.061551784
-0.044098989,0.012670598,0.030214815,0.02689347
-0.038675241,0.006570708,0.038437171,0.031591047
-0.042167317,0.015850874,0.027990148,0.024099429
-0.020411258,0.012367856,0.02151628,-0.020548719
0.048461597,-0.01762372,0.035508607,-0.042436302
0.06361195,-0.035518913,0.026464377,-0.057453742
0.068772127,-0.038596855,-0.033433225,-0.038736289
0.064838093,-0.051501392,-0.028932424,0.011449824
-0.002162702,-0.029312958,-4.71E-05,-0.011504483
-0.046738238,0.009459691,0.00373703,-0.002905535
-0.033171146,-0.009256797,-0.022887489,0.076427408
-0.043998694,0.00563458,-0.015825506,0.061721301
-0.042978728,0.044650689,0.013993798,0.021664189
-0.015040758,0.027760579,0.030860229,0.02154638
-0.033847812,0.016996825,0.00424708,-0.020691886
-0.023923007,0.020430247,-0.026578102,-0.027933342
0.004432318,-0.048244226,-0.019191976,-0.017392315
0.022113367,-0.087285468,-0.011473093,-0.062786788
0.035397011,-0.070558726,-0.025270014,-0.054915893
0.043523307,-0.050291245,-0.041506427,-0.014256102
0.045597889,-0.004575301,-0.013754159,-0.026230435
0.049877986,0.067579926,0.03602973,-0.020923015
0.034984978,0.076284848,0.043923318,-0.007752715
0.01650601,0.058326271,-0.00227947,0.001948562
-0.000802731,0.032587051,0.004191882,0.020579057
-0.018928526,-0.021412657,0.011503689,-0.005382824
